,region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_adder_per_mw,capital_adder_per_mw,dist_spur_km,dist_reinforcement_km
29039,p32007,3,33112,192.0,161582.876,101794.739,59788.136,16.139,366.386
29040,p32007,3,33114,186.0,276447.853,214502.36,61945.493,33.0,357.048
29041,p32007,3,33116,240.0,207086.212,172662.692,34423.52,20.559,389.295
29042,p32007,3,33120,222.0,108192.453,72251.204,35941.249,5.301,444.722
29043,p32007,3,33122,54.0,298508.176,173041.815,125466.361,25.864,451.82
29044,p32007,3,33123,54.0,324252.029,203374.183,120877.846,29.786,456.724
29045,p32007,3,33127,30.0,259513.858,39671.301,219842.556,0.599,531.297
29046,p32007,3,33496,234.0,165765.321,126943.476,38821.844,19.288,373.988
29047,p32007,3,33497,216.0,134764.647,88576.328,46188.319,8.765,396.192
29048,p32007,3,33498,228.0,153179.102,114110.613,39068.488,9.748,409.687
29049,p32007,3,33500,180.0,154669.235,97588.166,57081.069,16.216,420.468
29050,p32007,3,33501,60.0,264230.354,142675.451,121554.903,19.136,433.732
29051,p32007,3,33505,216.0,123069.314,94957.254,28112.06,8.068,504.082
29052,p32007,3,33508,72.0,232030.173,124295.498,107734.675,16.611,532.622
29053,p32007,3,33873,54.0,241512.949,100620.148,140892.802,11.229,346.297
29054,p32007,3,33874,48.0,251028.765,100062.86,150965.905,9.289,357.048
29055,p32007,3,33875,60.0,206442.405,74852.576,131589.828,6.851,373.988
29056,p32007,3,33876,228.0,88989.838,48064.325,40925.513,1.236,382.33
29057,p32007,3,33878,198.0,104767.667,55425.355,49342.312,2.256,409.597
29058,p32007,3,33879,156.0,110253.03,36618.966,73634.064,2.781,420.468
29059,p32007,3,33882,120.0,125354.197,38362.383,86991.814,0.435,456.724
29060,p32007,3,33885,222.0,74287.398,46560.038,27727.361,1.236,497.29
29061,p32007,3,34256,216.0,142010.758,95355.676,46655.082,9.704,373.988
29062,p32007,3,34258,204.0,174165.55,124887.384,49278.166,15.32,405.307
29063,p32007,3,34259,216.0,145138.067,100492.766,44645.301,14.994,420.468
29064,p32007,3,34260,228.0,156420.469,121447.766,34972.703,19.389,420.468
29065,p32007,3,34262,222.0,131632.71,94832.198,36800.512,9.585,461.502
29066,p32007,3,34264,102.0,166195.335,66341.017,99854.318,5.242,483.47
29067,p32007,3,34265,222.0,126717.108,91957.993,34759.115,9.921,488.911
29068,p32007,3,34271,246.0,104232.168,91578.837,12653.33,11.459,627.939
29069,p32007,3,34638,222.0,227477.483,184231.397,43246.086,24.681,395.204
29070,p32007,3,34639,228.0,83021.992,40626.684,42395.307,0.757,448.787
29071,p32007,3,34641,228.0,207061.042,165739.17,41321.873,23.499,442.722
29072,p32007,3,34642,222.0,175572.0,135620.472,39951.529,19.241,467.695
29073,p32007,3,34643,210.0,155634.098,108892.315,46741.782,17.316,475.373
29074,p32007,3,35020,222.0,167052.868,101989.011,65063.857,14.034,438.033
29075,p32007,3,35024,168.0,173467.798,108550.199,64917.599,6.826,628.238
29076,p32007,3,35027,246.0,161449.512,136884.559,24564.953,21.577,599.631
29077,p32007,3,35398,228.0,167462.797,118293.566,49169.231,18.805,394.957
29078,p32007,3,35400,222.0,286786.76,94400.911,192385.849,11.872,438.033
29079,p32007,3,35401,234.0,190319.113,143752.611,46566.501,24.138,438.033
29080,p32007,3,35405,252.0,140743.982,106230.656,34513.326,21.425,607.161
29081,p32007,3,35407,234.0,211032.507,182812.523,28219.984,32.691,600.484
29082,p32007,3,35780,222.0,465877.146,100899.295,364977.851,16.102,441.211
29083,p32007,3,35785,246.0,275818.016,245309.599,30508.418,39.341,626.5
29084,p32007,3,35786,246.0,221902.865,197264.59,24638.274,38.236,607.775
29085,p32007,3,35787,228.0,278693.941,247500.09,31193.851,49.756,607.775
29086,p32007,3,35788,228.0,286087.395,254761.388,31326.008,45.531,692.082
29087,p32007,3,35791,204.0,197523.934,168057.9,29466.034,28.436,694.149
29088,p32007,3,36157,198.0,194414.737,128224.599,66190.138,18.231,404.086
29089,p32007,3,36159,240.0,231157.969,163099.037,68058.932,23.448,421.299
29090,p32007,3,36160,240.0,285936.803,147353.966,138582.836,24.426,682.338
29091,p32007,3,36161,90.0,340872.03,170836.331,170035.699,28.555,661.71
29092,p32007,3,36163,216.0,259578.835,202001.604,57577.23,31.934,656.583
29093,p32007,3,36165,162.0,352522.114,288233.857,64288.257,50.345,625.488
29094,p32007,3,36166,240.0,266754.57,237042.99,29711.58,48.175,607.775
29095,p32007,3,36167,234.0,351360.18,321317.888,30042.293,49.478,692.082
29096,p32007,3,36168,234.0,266314.361,237158.281,29156.08,37.34,693.407
29097,p32007,3,36170,228.0,129078.121,106402.7,22675.421,18.583,694.149
29098,p32007,3,36537,246.0,177922.586,129178.361,48744.225,14.59,434.022
29099,p32007,3,36538,150.0,290012.705,197975.461,92037.244,27.378,434.022
29100,p32007,3,36542,186.0,348930.415,276880.904,72049.511,49.28,656.583
29101,p32007,3,36543,72.0,383029.33,251898.404,131130.926,43.454,656.583
29102,p32007,3,36548,240.0,290033.88,262615.888,27417.992,42.819,692.082
29103,p32007,3,36550,168.0,147418.265,79704.9,67713.365,9.277,694.149
29104,p32007,3,36917,228.0,187965.377,134251.424,53713.953,16.377,444.637
29105,p32007,3,36918,60.0,349838.09,207374.723,142463.367,29.262,437.343
29106,p32007,3,36922,180.0,393531.184,316877.904,76653.28,59.745,656.583
29107,p32007,3,36927,216.0,385853.812,344689.481,41164.331,62.145,693.407
29108,p32007,3,36930,252.0,101608.783,80314.5,21294.283,12.041,694.149
29109,p32007,3,37302,162.0,449270.82,363076.604,86194.216,71.265,656.583
29110,p32007,3,37679,156.0,384374.275,284593.692,99780.583,46.937,454.33
29111,p32007,3,37685,174.0,560494.283,484684.481,75809.802,95.596,693.407
29112,p32007,3,37686,240.0,485036.247,443794.481,41241.766,87.006,693.407
29113,p32007,3,37690,66.0,295125.484,173413.7,121711.784,34.892,694.149
29114,p32007,3,38058,144.0,364470.12,254009.527,110460.593,41.589,459.402
29115,p32007,3,38059,156.0,417232.216,319168.765,98063.451,52.493,456.106
29116,p32007,3,38065,96.0,635271.831,508591.33,126680.501,103.161,692.029
29117,p32007,3,38068,234.0,373565.383,330536.887,43028.496,59.406,693.1
29118,p32007,3,38443,48.0,622563.178,451790.789,170772.388,93.186,443.542
29119,p32007,4,30834,66.0,527971.161,408947.304,119023.857,73.939,428.791
29120,p32007,4,30835,60.0,558679.464,441844.984,116834.479,83.256,465.738
29121,p32007,4,31214,150.0,457218.424,387177.039,70041.384,74.814,366.386
29122,p32007,4,31215,60.0,521012.883,404505.084,116507.799,74.636,465.738
29123,p32007,4,31220,258.0,293618.34,271189.984,22428.355,42.573,465.738
29124,p32007,4,31224,198.0,424511.267,388317.173,36194.094,63.005,589.057
29125,p32007,4,31594,72.0,458351.144,341943.239,116407.904,63.927,366.386
29126,p32007,4,31599,252.0,260574.311,236606.884,23967.427,33.141,465.738
29127,p32007,4,31601,228.0,228133.176,197028.184,31104.992,33.405,465.738
29128,p32007,4,31604,198.0,444084.295,410281.563,33802.732,60.487,552.735
29129,p32007,4,31979,258.0,183654.077,158824.084,24829.993,21.744,465.738
29130,p32007,4,31980,240.0,155413.465,124624.084,30789.38,16.722,465.738
29131,p32007,4,31981,240.0,159884.16,129800.784,30083.376,23.081,465.738
29132,p32007,4,31982,240.0,199220.183,174430.584,24789.599,30.15,465.738
29133,p32007,4,31983,114.0,336048.835,253238.384,82810.45,41.248,465.738
29134,p32007,4,31992,180.0,306283.314,269615.039,36668.274,41.694,586.919
29135,p32007,4,32354,72.0,413891.66,295602.439,118289.22,52.128,366.386
29136,p32007,4,32355,30.0,549432.816,320465.827,228966.989,48.914,387.954
29137,p32007,4,32362,240.0,177913.884,156401.784,21512.1,24.873,465.738
29138,p32007,4,32365,150.0,281209.338,221557.873,59651.465,33.6,552.338
29139,p32007,4,32368,186.0,74418.901,38061.931,36356.97,0.382,559.124
29140,p32007,4,32734,186.0,347498.464,293636.039,53862.425,46.991,366.386
29141,p32007,4,32735,204.0,300314.078,255977.097,44336.981,37.43,385.325
29142,p32007,4,32736,222.0,284565.367,250191.692,34373.675,32.303,389.295
29143,p32007,4,32740,186.0,155737.03,106661.204,49075.825,13.878,444.722
29144,p32007,4,32741,120.0,170585.872,88922.984,81662.887,14.279,465.738
29145,p32007,4,32742,168.0,210498.823,157501.084,52997.739,26.619,465.738
29146,p32007,4,32744,72.0,315003.843,212845.054,102158.788,36.165,504.082
29147,p32007,4,32750,186.0,239606.467,202507.674,37098.793,27.362,560.719
29148,p32007,4,32751,54.0,374485.621,266850.162,107635.459,39.046,559.686
29149,p32007,4,33113,132.0,272449.025,177637.439,94811.585,27.734,366.386
29150,p32007,4,33119,264.0,177294.981,153222.266,24072.715,21.579,420.468
29151,p32007,4,33121,108.0,225142.27,135009.204,90133.066,17.119,444.722
29152,p32007,4,33125,198.0,185797.77,149752.154,36045.615,22.228,504.082
29153,p32007,4,33507,120.0,163078.24,83454.061,79624.179,7.121,522.633
29154,p32007,4,33509,222.0,198114.779,174901.273,23213.506,26.36,534.457
29155,p32007,4,33510,186.0,257008.016,223489.25,33518.766,34.103,553.89
29156,p32007,4,33511,252.0,203384.142,195303.285,8080.857,31.701,250.627
29157,p32007,4,33877,222.0,106151.33,65296.789,40854.541,3.216,397.654
29158,p32007,4,33881,60.0,161792.199,42775.232,119016.966,0.757,445.154
29159,p32007,4,33883,66.0,211920.907,95116.944,116803.963,8.045,472.344
29160,p32007,4,33888,252.0,164697.114,150139.061,14558.053,25.258,522.633
29161,p32007,4,33889,252.0,157469.417,143765.781,13703.635,24.98,563.456
29162,p32007,4,33890,234.0,212502.405,193909.437,18592.967,28.827,627.939
29163,p32007,4,34261,204.0,167058.968,122975.031,44083.936,13.029,446.991
29164,p32007,4,34263,96.0,168687.075,64429.139,104257.937,4.184,471.894
29165,p32007,4,34269,240.0,186903.821,169437.144,17466.677,29.029,567.968
29166,p32007,4,34640,204.0,158610.763,112995.184,45615.579,11.229,446.186
29167,p32007,4,34644,240.0,146738.334,111378.717,35359.617,17.358,483.47
29168,p32007,4,35019,216.0,139349.453,81334.211,58015.242,9.019,438.033
29169,p32007,4,35029,222.0,276818.201,252567.935,24250.265,41.576,587.434
29170,p32007,4,35030,258.0,183253.982,170748.437,12505.544,30.999,627.939
29171,p32007,4,35404,96.0,258778.966,149545.256,109233.71,28.702,607.161
29172,p32007,4,35783,228.0,188090.723,143586.004,44504.719,19.155,656.583
29173,p32007,4,35784,234.0,265359.237,227070.904,38288.333,31.863,656.583
29174,p32007,4,35790,258.0,171402.126,158948.2,12453.926,30.401,694.149
29175,p32007,4,36162,84.0,359658.345,233549.14,126109.205,31.717,659.094
29176,p32007,4,36544,48.0,441475.742,288778.404,152697.338,49.229,656.583
29177,p32007,4,36545,186.0,365749.427,308897.904,56851.523,52.455,656.583
29178,p32007,4,36547,216.0,349713.495,313230.188,36483.308,53.846,692.082
29179,p32007,4,36549,96.0,377613.41,275826.7,101786.71,45.802,694.149
29180,p32007,4,36921,66.0,594760.189,456429.969,138330.219,85.847,679.609
29181,p32007,4,36924,156.0,416945.836,337933.904,79011.932,59.9,656.583
29182,p32007,4,36926,246.0,467717.526,436146.481,31571.045,76.038,693.407
29183,p32007,4,37301,168.0,548758.388,463792.766,84965.621,81.258,682.338
29184,p32007,4,37303,174.0,451684.954,377890.302,73794.652,74.48,656.403
29185,p32007,4,37304,102.0,498158.424,380999.604,117158.82,71.042,656.583
29186,p32007,4,37306,234.0,457995.45,419006.756,38988.694,78.761,692.066
29187,p32007,4,37309,102.0,283620.862,187183.387,96437.475,29.191,693.1
29188,p32007,4,37681,54.0,582248.085,417247.992,165000.093,70.349,454.33
29189,p32007,4,37687,258.0,432655.049,400904.233,31750.817,75.691,693.19
29190,p32007,4,38061,246.0,523996.74,471568.592,52428.148,80.195,454.33
29191,p32007,4,38062,216.0,566371.984,509391.592,56980.392,87.243,454.33
29192,p32007,4,38069,222.0,301832.982,262344.5,39488.482,51.426,694.149
29193,p32007,4,38445,60.0,676515.996,528881.887,147634.11,99.334,693.1
29194,p32007,4,38446,174.0,545232.358,467597.387,77634.971,87.292,693.1
29195,p32007,4,38448,252.0,417873.209,378908.887,38964.322,73.486,693.1
29196,p32007,4,38449,270.0,350109.473,326233.887,23875.586,64.18,693.1
29197,p32007,4,38828,234.0,471125.413,423151.387,47974.026,80.841,693.1
29198,p32007,4,38829,222.0,415591.403,379517.087,36074.316,74.277,693.1
29199,p32007,5,30840,264.0,360864.837,346293.184,14571.652,54.466,465.738
29200,p32007,5,31221,270.0,286694.08,275184.884,11509.196,44.512,465.738
29201,p32007,5,31222,234.0,312937.51,290785.484,22152.026,49.078,465.738
29202,p32007,5,31223,228.0,371967.966,345718.584,26249.381,56.169,465.738
29203,p32007,5,31593,42.0,479893.933,317656.739,162237.194,57.943,366.386
29204,p32007,5,31602,258.0,247103.967,231896.184,15207.782,39.403,465.738
29205,p32007,5,31603,210.0,316820.281,288322.384,28497.896,47.255,465.738
29206,p32007,5,31605,252.0,314024.653,299801.733,14222.92,44.132,565.81
29207,p32007,5,31985,72.0,360427.062,256665.373,103761.689,38.372,552.338
29208,p32007,5,31986,96.0,295156.759,204156.873,90999.886,29.659,552.338
29209,p32007,5,31987,174.0,173139.614,131718.333,41421.281,16.268,565.81
29210,p32007,5,32360,258.0,80173.64,56721.184,23452.455,5.202,465.738
29211,p32007,5,32364,180.0,329764.992,286197.722,43567.269,45.54,533.169
29212,p32007,5,32367,114.0,185772.002,109099.863,76672.139,10.489,552.735
29213,p32007,5,32369,66.0,222708.152,117274.36,105433.793,11.195,560.48
29214,p32007,5,32371,60.0,335126.825,227560.224,107566.601,34.463,573.79
29215,p32007,5,32733,60.0,326377.955,194016.639,132361.316,31.524,366.386
29216,p32007,5,32746,90.0,225549.356,133955.395,91593.961,17.691,533.768
29217,p32007,5,32748,144.0,136526.222,78183.288,58342.933,4.612,545.628
29218,p32007,5,33117,252.0,176869.256,151813.528,25055.728,20.881,396.192
29219,p32007,5,33130,150.0,278965.71,222390.778,56574.931,32.165,543.679
29220,p32007,5,33132,222.0,286668.713,269202.245,17466.468,43.55,250.627
29221,p32007,5,33499,258.0,112278.387,84585.966,27692.421,9.388,420.468
29222,p32007,5,33512,264.0,203495.698,198042.095,5453.603,27.526,250.627
29223,p32007,5,33887,258.0,144163.137,128205.288,15957.849,15.959,515.511
29224,p32007,5,33891,252.0,140401.166,132022.595,8378.57,19.221,250.627
29225,p32007,5,33892,252.0,126801.588,119035.745,7765.842,15.484,250.627
29226,p32007,5,34266,252.0,161203.03,139054.894,22148.136,19.853,492.438
29227,p32007,5,34267,252.0,198387.79,184706.396,13681.394,27.327,513.789
29228,p32007,5,34268,240.0,150726.952,133201.844,17525.107,19.618,567.968
29229,p32007,5,34645,222.0,192639.017,124829.877,67809.14,20.679,486.627
29230,p32007,5,34646,216.0,103204.493,65755.293,37449.2,4.337,596.83
29231,p32007,5,34647,252.0,131632.736,116006.978,15625.758,12.963,587.471
29232,p32007,5,34649,240.0,239888.121,222012.931,17875.19,35.337,587.074
29233,p32007,5,34650,258.0,158560.188,144876.037,13684.15,25.44,627.939
29234,p32007,5,35025,228.0,104889.967,65737.956,39152.011,9.308,607.161
29235,p32007,5,35026,270.0,141576.983,120845.856,20731.127,14.136,607.161
29236,p32007,5,35406,246.0,205761.449,181760.756,24000.692,27.265,607.161
29237,p32007,5,35409,234.0,299098.072,271380.888,27717.184,44.828,692.082
29238,p32007,5,35410,264.0,237029.302,225654.188,11375.114,41.174,692.082
29239,p32007,5,35789,258.0,229602.98,207006.888,22596.093,34.011,692.082
29240,p32007,5,36164,186.0,298879.419,240707.604,58171.814,36.11,656.583
29241,p32007,5,36169,252.0,196668.539,174936.5,21732.039,27.655,694.149
29242,p32007,5,36925,234.0,423141.137,385871.204,37269.932,63.922,656.583
29243,p32007,5,37297,48.0,312864.822,147905.792,164959.03,19.274,454.33
29244,p32007,5,37300,204.0,407487.519,341452.118,66035.401,55.182,453.445
29245,p32007,5,37305,126.0,581663.379,484566.188,97097.192,92.266,692.082
29246,p32007,5,37682,240.0,468879.1,420327.904,48551.196,82.785,656.583
29247,p32007,5,37683,120.0,515381.358,408494.404,106886.954,82.189,656.583
29248,p32007,5,38060,54.0,651079.403,490410.993,160668.41,89.328,456.795
29249,p32007,5,38066,210.0,520725.204,468730.387,51994.818,87.516,693.1
29250,p32007,5,38067,288.0,416315.198,387220.087,29095.112,71.001,693.1
29251,p32007,5,38447,264.0,447267.214,407048.387,40218.827,76.278,693.1
29252,p32007,5,38827,192.0,522113.747,455699.887,66413.86,86.374,693.1
29253,p32007,6,31606,264.0,242212.947,231202.982,11009.965,32.108,580.273
29254,p32007,6,31607,228.0,169748.905,150863.85,18885.055,19.755,582.477
29255,p32007,6,31988,84.0,170212.723,73217.66,96995.064,4.83,569.556
29256,p32007,6,31991,216.0,219750.193,197033.439,22716.754,30.226,586.919
29257,p32007,6,32749,234.0,155181.359,138272.981,16908.378,16.31,559.686
29258,p32007,6,32752,114.0,392309.984,318168.124,74141.86,50.965,573.79
29259,p32007,6,33128,54.0,210841.927,100145.746,110696.181,8.853,538.269
29260,p32007,6,33129,162.0,211145.531,161293.378,49852.153,20.602,543.679
29261,p32007,6,33131,126.0,340538.543,273569.595,66968.948,43.221,250.627
29262,p32007,6,33506,234.0,65643.009,45171.644,20471.365,0.996,514.133
29263,p32007,6,33886,252.0,127290.597,110975.512,16315.084,8.813,506.044
29264,p32007,6,34270,276.0,163451.675,155110.837,8340.838,23.203,627.939
29265,p32007,6,34648,186.0,202221.821,163093.844,39127.977,23.793,585.574
29266,p32007,6,35028,174.0,260341.345,213888.498,46452.847,31.913,589.433
29267,p32007,6,35408,240.0,297703.912,271169.759,26534.154,41.105,599.631
29268,p32007,6,36929,150.0,213772.785,149219.9,64552.885,24.5,694.149
29269,p32007,6,37680,192.0,443247.084,365139.892,78107.192,59.049,454.33
29270,p32007,6,37684,186.0,519223.322,451262.204,67961.118,84.071,656.583
29271,p32007,6,37689,72.0,353445.017,238526.387,114918.631,40.153,693.1
29272,p32007,6,38063,60.0,601259.019,462500.904,138758.115,94.156,656.583
29273,p32007,6,38064,72.0,649277.961,519020.404,130257.557,99.557,656.583
29274,p32007,6,38444,150.0,599137.452,513511.472,85625.98,104.693,465.931
29275,p32007,7,31608,132.0,157855.793,93809.749,64046.044,8.505,582.387
29276,p32007,7,31990,186.0,164380.594,129264.798,35115.796,18.74,577.095
29277,p32007,7,32370,204.0,192062.183,164638.524,27423.659,23.101,573.79
29278,p32007,7,33126,198.0,134954.633,101365.517,33589.115,9.97,525.104
29279,p32009,1,46399,270.0,198364.643,100948.727,97415.916,15.756,366.078
29280,p32009,2,44119,252.0,228719.195,134427.55,94291.645,16.108,252.551
29281,p32009,2,44502,276.0,117466.228,35578.548,81887.68,0.09,317.879
29282,p32009,2,44877,270.0,329892.343,229869.983,100022.361,40.175,256.082
29283,p32009,2,44878,276.0,278444.472,183972.149,94472.324,32.788,327.138
29284,p32009,2,44880,276.0,191875.307,107607.574,84267.733,22.13,311.4
29285,p32009,2,44881,234.0,137827.644,44456.256,93371.389,0.996,321.752
29286,p32009,2,45256,198.0,446613.503,299644.514,146968.989,52.076,353.592
29287,p32009,2,45257,276.0,347731.034,242583.836,105147.198,38.726,352.903
29288,p32009,2,45258,276.0,275628.464,177356.88,98271.583,26.833,353.03
29289,p32009,2,45259,258.0,205457.101,108679.436,96777.665,15.397,352.903
29290,p32009,2,45636,228.0,429546.062,303519.721,126026.342,48.294,358.778
29291,p32009,2,45637,246.0,368100.997,249908.241,118192.756,36.65,357.279
29292,p32009,2,45638,246.0,276808.476,178092.95,98715.526,22.269,360.712
29293,p32009,2,46020,282.0,122504.144,36419.469,86084.675,0.217,371.724
29294,p32009,2,46021,270.0,127241.897,41659.079,85582.819,0.63,377.36
29295,p32009,2,46400,270.0,204226.373,105142.663,99083.711,14.787,365.771
29296,p32009,2,47539,240.0,444170.479,352837.982,91332.497,53.734,367.038
29297,p32009,3,43740,252.0,167398.155,74710.892,92687.263,7.192,274.252
29298,p32009,3,44120,258.0,156126.462,64496.081,91630.381,4.513,279.026
29299,p32009,3,44497,276.0,280814.686,189869.486,90945.201,27.502,254.462
29300,p32009,3,44498,228.0,247960.451,146153.196,101807.254,23.411,256.892
29301,p32009,3,44499,270.0,239880.392,152230.674,87649.718,20.819,275.211
29302,p32009,3,44501,270.0,145434.509,60533.332,84901.177,4.321,300.822
29303,p32009,3,44876,222.0,397860.4,283918.854,113941.545,47.521,254.245
29304,p32009,3,44879,264.0,211837.369,120648.049,91189.32,19.68,327.138
29305,p32009,3,44882,246.0,153485.876,64536.424,88949.452,8.908,311.4
29306,p32009,3,45260,258.0,175530.589,82794.426,92736.163,5.758,345.099
29307,p32009,3,45640,270.0,136202.778,47499.301,88703.477,1.44,354.461
29308,p32009,3,45641,252.0,207553.842,117449.936,90103.906,10.955,344.664
29309,p32009,3,45642,258.0,133409.827,47499.191,85910.635,1.999,356.347
29310,p32009,3,46019,252.0,182102.383,88106.567,93995.816,7.101,366.948
29311,p32009,3,46398,234.0,264883.189,158546.482,106336.707,24.853,367.038
29312,p32009,3,46778,246.0,291637.841,193441.882,98195.959,31.238,367.038
29313,p32009,3,46779,216.0,267947.99,167523.082,100424.908,26.413,367.038
29314,p32009,3,47158,126.0,427626.769,260789.482,166837.287,43.429,367.038
29315,p32009,3,47540,264.0,390494.091,307786.944,82707.147,48.72,372.174
29316,p32009,3,47541,276.0,364371.915,287907.637,76464.278,48.007,376.873
29317,p32009,3,48681,54.0,549862.588,356200.662,193661.926,71.009,230.923
29318,p32009,4,44118,282.0,204608.092,117956.173,86651.92,21.881,247.281
29319,p32009,4,44121,264.0,135832.872,49237.554,86595.317,1.686,290.82
29320,p32009,4,44500,276.0,208105.796,122779.383,85326.413,16.186,281.304
29321,p32009,4,45255,48.0,830597.611,606776.151,223821.46,85.456,218.351
29322,p32009,4,45261,264.0,156326.341,69206.283,87120.059,3.707,336.261
29323,p32009,4,45639,264.0,200253.879,108913.537,91340.343,10.205,355.653
29324,p32009,4,46018,228.0,284492.81,182057.667,102435.143,19.441,366.948
29325,p32009,4,46022,276.0,152706.448,69962.719,82743.729,4.727,364.154
29326,p32009,4,46397,270.0,345855.472,235106.982,110748.49,36.523,367.038
29327,p32009,4,46780,234.0,256700.274,163475.763,93224.512,26.307,365.771
29328,p32009,4,47161,282.0,312085.401,233965.735,78119.665,36.397,375.036
29329,p32009,4,47162,270.0,322779.675,244335.902,78443.773,36.723,370.349
29330,p32009,4,47542,276.0,370661.089,293393.802,77267.287,49.831,370.349
29331,p32009,4,47920,228.0,467008.709,370122.937,96885.772,63.628,376.873
29332,p32009,5,43361,276.0,231499.908,142932.842,88567.066,24.47,288.101
29333,p32009,5,43741,276.0,186578.492,100899.442,85679.05,12.13,288.101
29334,p32009,5,45262,270.0,200925.564,115383.974,85541.59,22.569,311.4
29335,p32009,5,45263,276.0,161514.215,74365.584,87148.631,7.871,331.856
29336,p32009,5,45643,276.0,212429.073,130127.084,82301.989,19.615,331.856
29337,p32009,5,46017,246.0,371059.107,258760.482,112298.625,37.344,367.038
29338,p32009,5,46023,264.0,185597.519,99453.202,86144.317,14.5,358.647
29339,p32009,5,46401,270.0,233417.815,148479.119,84938.696,19.304,364.154
29340,p32009,5,46781,240.0,267988.94,177355.237,90633.702,23.327,376.873
29341,p32009,5,46782,276.0,258237.774,180140.202,78097.572,23.883,370.349
29342,p32009,5,47159,54.0,448867.554,259713.782,189153.772,41.596,367.038
29343,p32009,5,48300,60.0,754918.558,568119.112,186799.446,101.31,230.923
29344,p32009,5,48301,198.0,445564.584,340894.312,104670.273,65.005,230.923
29345,p32009,6,46402,270.0,210472.647,127186.819,83285.828,16.397,364.154
29346,p32009,6,47160,216.0,337022.518,240365.241,96657.277,36.933,369.219
29347,p32009,6,47921,294.0,436062.746,360278.137,75784.609,59.974,376.873
29348,p32011,1,35394,216.0,91773.146,35189.587,56583.559,3.356,372.517
29349,p32011,1,36534,240.0,148165.442,96879.824,51285.618,8.811,409.334
29350,p32011,2,34635,234.0,101926.153,60090.832,41835.321,3.334,380.563
29351,p32011,2,35014,252.0,78216.053,38788.096,39427.957,0.577,359.931
29352,p32011,2,35015,246.0,93172.948,53638.225,39534.722,3.073,371.738
29353,p32011,2,35016,216.0,96168.356,44930.673,51237.683,1.372,390.757
29354,p32011,2,35395,234.0,119108.123,73336.087,45772.036,10.801,372.517
29355,p32011,2,35774,234.0,133209.093,83635.387,49573.706,15.472,372.517
29356,p32011,2,35775,222.0,159168.157,106947.487,52220.67,18.683,372.517
29357,p32011,2,35776,234.0,144594.657,96793.166,47801.491,15.796,394.957
29358,p32011,2,36153,240.0,145344.212,92118.408,53225.805,7.949,400.155
29359,p32011,2,36154,234.0,109141.756,53527.957,55613.799,2.915,405.572
29360,p32011,2,36155,174.0,163143.579,84273.054,78870.525,6.097,417.745
29361,p32011,2,36156,216.0,180928.842,122198.999,58729.844,20.021,404.086
29362,p32011,2,36533,228.0,160281.065,96653.98,63627.085,13.591,407.22
29363,p32011,2,36535,228.0,116297.676,62932.102,53365.575,4.346,424.434
29364,p32011,2,36536,228.0,116249.574,59021.921,57227.653,2.697,433.842
29365,p32011,2,36913,228.0,196349.707,136065.98,60283.727,24.583,407.22
29366,p32011,2,36914,228.0,190955.241,134889.502,56065.739,21.27,424.434
29367,p32011,2,36916,210.0,129139.803,64278.624,64861.178,4.634,444.637
29368,p32011,2,37296,180.0,165113.757,81476.392,83637.366,7.657,454.33
29369,p32011,2,37674,54.0,244245.931,87924.15,156321.781,9.342,473.053
29370,p32011,2,37675,60.0,206565.866,51384.759,155181.107,2.505,471.989
29371,p32011,2,38052,60.0,350222.294,192157.052,158065.241,34.363,483.541
29372,p32011,2,38054,78.0,228307.247,78246.005,150061.241,6.778,485.003
29373,p32011,2,38432,132.0,373190.041,248900.769,124289.272,32.498,437.18
29374,p32011,2,38816,84.0,281561.662,134512.854,147048.808,18.787,444.4
29375,p32011,2,38817,48.0,376452.722,197707.454,178745.267,30.508,444.4
29376,p32011,2,39196,144.0,270872.256,150240.273,120631.983,26.021,416.448
29377,p32011,2,39575,198.0,211279.947,107684.301,103595.646,17.799,384.461
29378,p32011,2,39576,186.0,212458.006,111958.217,100499.789,22.61,388.568
29379,p32011,2,39951,54.0,224518.104,38437.287,186080.818,0.54,337.627
29380,p32011,2,39952,78.0,212628.912,42155.265,170473.647,1.027,349.191
29381,p32011,2,39955,216.0,170113.379,70115.301,99998.079,6.279,384.461
29382,p32011,3,34634,234.0,151249.318,107755.922,43493.396,11.001,350.095
29383,p32011,3,34636,228.0,102973.195,58712.125,44261.07,4.15,398.963
29384,p32011,3,35396,228.0,99597.231,48190.874,51406.357,4.414,395.752
29385,p32011,3,36915,240.0,140001.174,89152.354,50848.82,7.042,445.394
29386,p32011,3,37295,84.0,192566.537,54719.35,137847.187,3.033,460.78
29387,p32011,3,37676,132.0,229122.102,118051.53,111070.572,14.766,461.522
29388,p32011,3,38055,174.0,165397.225,75426.804,89970.421,5.009,484.388
29389,p32011,3,38434,72.0,246617.856,89814.74,156803.115,7.577,493.497
29390,p32011,3,38812,54.0,379917.626,203854.069,176063.557,26.465,437.18
29391,p32011,3,39572,42.0,300665.036,89380.272,211284.764,10.828,350.001
29392,p32011,3,39574,54.0,273426.497,99923.192,173503.305,14.762,367.927
29393,p32011,3,39954,180.0,159025.399,55658.69,103366.709,2.399,373.654
29394,p32011,3,39956,72.0,259524.017,99845.917,159678.1,13.515,388.568
29395,p32011,3,40331,192.0,218577.814,104957.876,113619.937,12.507,336.367
